Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation,ML
14,0,0,-2,-50,0,-600,-2000,0,52.4976189936268,2039.63330037534,2092.12714718776,0.0170517947513782,0.0155031078306707,5.78123838283401,11.0962726650542,3.81796434029359,72.2553283749431,0,76,2.5,0
14,0,0,-2,-48,0,-600,-2000,0,50.5964425626941,2041.54549300279,2092.12714718776,0.0195260958389375,0.0182183241089721,7.20802389518704,13.1325813403638,23.3514031047439,71.565051177078,0,-4.15369972351542,0,1
14,0,0,-2,-46,0,-600,-2000,0,48.7031826475437,2043.45785373714,2092.12714718776,0.022616398588949,0.0217110695562278,7.85760002626152,14.1929787211481,3.00583110394147,70.8209919741893,0,60,0,0
14,0,0,-2,-44,0,-600,-2000,0,46.8187996428785,2045.37038210687,2092.12714718776,0.0258977028499154,0.00507591827623944,9.3786929073314,0.479725854261534,22.7824704105833,70.0168934781,0,60.0389706462092,0,1
14,0,0,-2,-42,0,-600,-2000,0,44.9444101084885,2047.28307764217,2092.12714718776,0.0298275443746355,0.00523788825200331,10.4434312917793,1.5012189857311,22.957094989006,69.1455419604217,0,60.0491166400552,0,1
14,0,0,-2,-40,0,-600,-2000,0,43.081318457076,2049.19593987496,2092.12714718776,0.0356514122921388,0.00503547658361759,12.053313463445,1.27381482041021,24.7773862537912,68.1985905136482,0,58.4376397085276,0,1
14,0,0,-2,-38,0,-600,-2000,0,41.2310562561766,2051.10896833883,2092.12714718776,0.0415296565031257,0.00846766217101763,13.3697674389144,6.00664877073376,26.5739849505785,67.1663458220824,0,56.83285028586,0,1
14,0,0,-2,-36,0,-600,-2000,0,39.3954312071844,2053.02216256912,2092.12714718776,0.0500970051405913,0.00493339688049434,15.4936292602735,0.608939898157916,21.8159752848394,66.0375110254218,0,55.23594775477,0,1
14,0,0,-2,-34,0,-600,-2000,0,37.5765884561119,2054.93552210282,2092.12714718776,0.0607757012860618,0.00865648339067007,16.4907786763094,5.49881547004121,25.0830212095903,64.7988763545249,0,53.6878809609233,0,1
14,0,0,-2,-32,0,-600,-2000,0,35.7770876399966,2056.84904647862,2092.12714718776,0.0741430003934672,0.01397867812939,18.3875231963999,9.98290007192559,25.3985968952561,63.434948822922,0,52.1882458134403,0,1
14,0,0,-2,-30,0,-600,-2000,0,34,2058.76273523687,2092.12714718776,0.0910325928654267,0.0177511932188637,20.3427300217522,11.7347784525199,25.2576425178186,61.927513064147,0,50.7365971373211,0,1
14,0,0,-2,-28,0,-600,-2000,0,32.2490309931942,2060.67658791961,2092.12714718776,0.113390756767333,0.0134286439572405,21.7423350434665,10.005604947769,23.9597551952938,60.2551187030578,0,49.3314569715453,0,1
14,0,0,-2,-26,0,-600,-2000,0,30.5286750449475,2062.59060407052,2092.12714718776,0.142687522764779,0.0363692278292217,24.3170586628675,18.6443391977347,24.2756938204864,58.3924977537511,0,47.9713647467009,0,1
14,0,0,-2,-24,0,-600,-2000,0,28.8444102037119,2064.50478323495,2092.12714718776,0.179197809342452,0.0449456901620104,25.8145451056418,19.761205536092,24.9472034650056,56.3099324740202,0,46.6548785607315,0,1
14,0,0,-2,-22,0,-600,-2000,0,27.2029410174709,2066.41912495989,2092.12714718776,0.227849644440068,0.0581856220933671,28.2474897888773,21.911905918797,23.325729615249,53.9726266148964,0,45.380601189549,0,1
14,0,0,-2,-20,0,-600,-2000,0,25.6124969497314,2068.33362879396,2092.12714718776,0.294139197709579,0.0923398274600329,30.2155868051785,26.3287495137837,24.122275484975,51.3401917459099,0,44.1471794288457,0,1
14,0,0,-2,-18,0,-600,-2000,0,24.0831891575846,2070.24829428743,2092.12714718776,0.379319378505298,0.150678237358952,32.94606612322,31.2838466446456,24.2684612953972,48.3664606634298,0,42.9533033987337,0,1
14,0,0,-2,-16,0,-600,-2000,0,22.6274169979695,2072.16312099217,2092.12714718776,0.494391622054341,0.208517901742456,35.1127495629852,33.5820918079688,23.1944444444444,45,0,41.7977051944492,0,1
14,0,0,-2,-14,0,-600,-2000,0,21.2602916254693,2074.07810846168,2092.12714718776,0.643951909868347,0.329341428794137,37.3626420053384,37.1644716708846,23.523868101586,41.1859251657096,0,40.6791575603374,0,1
14,0,0,-2,-12,0,-600,-2000,0,20,2075.99325625109,2092.12714718776,0.837687531421287,0.444226602418268,39.7407772563127,40.0618071179978,25.9360826794011,36.869897645844,0,39.5964725881464,0,1
14,0,0,-2,-10,0,-600,-2000,0,18.8679622641132,2077.90856391709,2092.12714718776,1.07767518648891,0.743990368814664,41.7636796094977,44.0866886062061,26.6681620022454,32.0053832080835,0,38.548500456038,0,1
14,0,0,-2,-8,0,-600,-2000,0,17.8885438199983,2079.82403101801,2092.12714718776,1.36020434507015,1.0011538678563,43.8229601747551,47.6596279436699,28.7680697714105,26.565051177078,0,37.5341282075252,0,1
14,0,0,-2,-6,0,-600,-2000,0,17.0880074906351,2081.73965711373,2092.12714718776,1.66189664203865,1.42092396474879,45.448584925924,50.288970393717,14.5677652167824,20.5560452195835,0,36.5522785695179,0,1
14,0,0,-2,-4,0,-600,-2000,0,16.4924225024706,2083.65544176574,2092.12714718776,1.96050990335569,1.76135406144958,47.0012162056887,52.0267173501553,14.5732657033538,14.0362434679265,0,35.601908808251,0,1
