Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation
14,0,0,-2,-50,0,-1400,-5400,0,52.4976189936268,5529.63868620726,5582.0601931545,0.0170117425843795,0.0158807464906099,5.5015918051813,10.9126789830194,3.54314677081752,72.2553283749431,0,65.5,-1.5
14,0,0,-2,-49,0,-1400,-5400,0,51.5460958754395,5530.60620547151,5582.0601931545,0.0182271178913331,0.0169490190479116,6.34614549969232,11.8534025350194,21.9212651713754,71.9165546169513,0,-4.63852506321353,0
14,0,0,-2,-48,0,-1400,-5400,0,50.5964425626941,5531.5737362888,5582.0601931545,0.0193077108785368,0.0181918141211347,6.74893172231746,12.0584458718403,3.212514215855,71.565051177078,0,62,-0.5
14,0,0,-2,-47,0,-1400,-5400,0,49.6487663492256,5532.54127865306,5582.0601931545,0.0209975723416986,0.00429710673910821,7.43715118135612,-0.0713439331330645,24.777809678152,71.2001148413474,0,62.0422327622138,0
14,0,0,-2,-46,0,-1400,-5400,0,48.7031826475437,5533.50883255823,5582.0601931545,0.0226501589117509,0.00478522153544789,7.86749991925565,0.621512829528092,24.811386659497,70.8209919741893,0,62.0544715491737,0
14,0,0,-2,-45,0,-1400,-5400,0,47.7598157450382,5534.47639799828,5582.0601931545,0.024350726669342,0.00481648907441193,8.62874112830638,0.692458787345006,26.2296872693305,70.4268741695898,0,60.3822694591112,0
14,0,0,-2,-44,0,-1400,-5400,0,46.8187996428785,5535.44397496714,5582.0601931545,0.0253125218846578,0.00519146205898377,9.2922146277498,1.19763893837508,23.7546926328056,70.0168934781,0,58.7169610174676,0
14,0,0,-2,-43,0,-1400,-5400,0,45.8802789878178,5536.41156345877,5582.0601931545,0.0277921465641636,0.00469710477254015,10.0728524427266,1.19663419068723,26.4139214350544,69.590117166196,0,57.0597936529687,0
14,0,0,-2,-42,0,-1400,-5400,0,44.9444101084885,5537.37916346714,5582.0601931545,0.029980293170313,0.00412776445688659,10.7623754881199,-0.136534827313056,24.3459838778949,69.1455419604217,0,55.4533027365293,0
14,0,0,-2,-41,0,-1400,-5400,0,44.0113621693308,5538.3467749862,5582.0601931545,0.0323586167366434,0.00753254910940335,11.002307592488,4.51600602688137,26.8561354790385,68.6820877245385,0,53.8970701204958,0
14,0,0,-2,-40,0,-1400,-5400,0,43.081318457076,5539.31439800992,5582.0601931545,0.03467982080237,0.00519566102394343,12.2586034763897,1.11237696683461,25.1940529204578,68.1985905136482,0,52.3906349338486,0
14,0,0,-2,-39,0,-1400,-5400,0,42.154477816716,5540.28203253228,5582.0601931545,0.0385288654305305,0.00535704438126191,12.6549806358912,1.20629711647769,24.3593874847479,67.6937949450924,0,50.9324634973184,0
14,0,0,-2,-38,0,-1400,-5400,0,41.2310562561766,5541.24967854725,5582.0601931545,0.0418549740100808,0.00478472491329115,14.038487293659,0.436017335008106,23.9350960616896,67.1663458220824,0,49.5210401488051,0
14,0,0,-2,-37,0,-1400,-5400,0,40.3112887414927,5542.21733604881,5582.0601931545,0.0460793751979635,0.00813959446602446,14.513062126756,5.77365384449385,25.1707719285517,66.6147789427862,0,48.1548685699856,0
14,0,0,-2,-36,0,-1400,-5400,0,39.3954312071844,5543.18500503095,5582.0601931545,0.0500103231869633,0.00566064092668776,15.1808071965081,2.38397165336221,25.4270863959505,66.0375110254218,0,46.8324988051203,0
14,0,0,-2,-35,0,-1400,-5400,0,38.4837628097877,5544.15268548766,5582.0601931545,0.054594429234043,0.00677928153511744,15.7904895835734,4.5867213347572,24.2868968553885,65.4328286793987,0,45.5525265788204,0
14,0,0,-2,-34,0,-1400,-5400,0,37.5765884561119,5545.12037741292,5582.0601931545,0.060107120977992,0.0130037325347151,16.3816831485413,9.66902148448029,27.0274656540347,64.7988763545249,0,44.3135925751574,0
14,0,0,-2,-33,0,-1400,-5400,0,36.6742416417845,5546.08808080074,5582.0601931545,0.0674706907462394,0.00761865668451738,17.5820029542898,4.97778623993508,25.731567557196,64.1336432059055,0,43.1143810374849,0
14,0,0,-2,-32,0,-1400,-5400,0,35.7770876399966,5547.05579564511,5582.0601931545,0.073800277370678,0.0148580482980772,18.7822926864244,10.6850667852049,26.0930413397006,63.434948822922,0,41.9536183923977,0
14,0,0,-2,-31,0,-1400,-5400,0,34.8855270850248,5548.02352194004,5582.0601931545,0.0818632674583411,0.0131436090475571,19.6221364913474,10.1207401002664,27.5556743857409,62.7004277886672,0,40.8300718988999,0
14,0,0,-2,-30,0,-1400,-5400,0,34,5548.99125967955,5582.0601931545,0.0909139950500619,0.020758992237816,20.0108860517392,13.4772993823081,25.6743091844853,61.927513064147,0,39.7425483398253,0
14,0,0,-2,-29,0,-1400,-5400,0,33.1209903233584,5549.95900885763,5582.0601931545,0.10096496626782,0.0151000266536893,21.2803967976737,11.2609270439584,26.281505064747,61.1134182330893,0,38.6898927546908,0
14,0,0,-2,-28,0,-1400,-5400,0,32.2490309931942,5550.92676946832,5582.0601931545,0.112154613375624,0.0182260602081989,22.2699416617002,12.4779145686341,25.7653107508494,60.2551187030578,0,37.6709872131345,0
14,0,0,-2,-27,0,-1400,-5400,0,31.3847096529504,5551.89454150563,5582.0601931545,0.126165949996526,0.0206074549161226,23.1469610603666,13.5691958416772,28.0137033452631,59.3493320429471,0,36.6847496276649,0
14,0,0,-2,-26,0,-1400,-5400,0,30.5286750449475,5552.86232496359,5582.0601931545,0.141934294053498,0.0373339899237638,24.2877064581072,19.2835724481975,27.4701382649309,58.3924977537511,0,35.7301326044745,0
14,0,0,-2,-25,0,-1400,-5400,0,29.6816441593117,5553.83011983622,5582.0601931545,0.158978007593856,0.0342782650731283,25.110491530465,17.1854603699384,26.4946547024464,57.3807569288072,0,34.8061223310969,0
14,0,0,-2,-24,0,-1400,-5400,0,28.8444102037119,5554.79792611757,5582.0601931545,0.179307384070024,0.0543445516357799,26.03150209906,21.8617748856191,27.3083145761167,56.3099324740202,0,33.9117374997287,0
14,0,0,-2,-23,0,-1400,-5400,0,28.0178514522438,5555.76574380166,5582.0601931545,0.201660324382957,0.0522059943899472,27.0060674137456,21.5350115318592,27.2709752341787,55.1755108430432,0,33.0460282650711,0
14,0,0,-2,-22,0,-1400,-5400,0,27.2029410174709,5556.73357288254,5582.0601931545,0.228665867296929,0.0713374047894388,28.2887456032993,24.2730819389045,29.9923962819157,53.9726266148964,0,32.2080752355849,0
14,0,0,-2,-21,0,-1400,-5400,0,26.4007575648882,5557.70141335427,5582.0601931545,0.259522275550111,0.0714794768715036,29.6365329082905,24.4070085844167,27.6933477005602,52.6960517220166,0,31.396988497088,0
14,0,0,-2,-20,0,-1400,-5400,0,25.6124969497314,5558.66926521087,5582.0601931545,0.29327034874045,0.0784992918996819,30.5539456983489,25.2335262352454,27.0389421516416,51.3401917459099,0,30.611906667658,0
14,0,0,-2,-19,0,-1400,-5400,0,24.8394846967484,5559.63712844642,5582.0601931545,0.333964629170016,0.125027329941183,31.4799658516731,28.9997360676153,31.4997479038299,49.8990924537878,0,29.8519959828359,0
14,0,0,-2,-18,0,-1400,-5400,0,24.0831891575846,5560.60500305497,5582.0601931545,0.381238880424379,0.153636481267422,32.5781948698351,30.0460550707802,31.4906835176194,48.3664606634298,0,29.1164494101608,0
14,0,0,-2,-17,0,-1400,-5400,0,23.3452350598575,5561.57288903058,5582.0601931545,0.432349705770642,0.158740522830474,33.8444450473447,31.9254981204359,27.4265846080357,46.7357045889284,0,28.4044857920933,0
14,0,0,-2,-16,0,-1400,-5400,0,22.6274169979695,5562.54078636732,5582.0601931545,0.494538380402918,0.20513385456373,34.9122054923478,33.6690614058207,29.4444444444444,45,0,27.7153490164187,0
