Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation,ML
14,0,0,-50,-2,0,-2,-52,0,64.0312423743285,69.3108938046538,54.4058820349418,0.138800309820133,0.138878011803497,20.2889947691438,28.7034617038849,0.0805307245127971,1.78991060824607,0,1.5,0,0
14,0,0,-48,-2,0,-2,-50,0,62.0322496770833,66.4830805543786,52.4976189936268,0.148372745393423,0.14806069431277,20.9706589613563,29.8557820617495,0.0423304816681678,1.8476102659946,0,2,0,0
14,0,0,-46,-2,0,-2,-48,0,60.0333240792145,63.6553218513582,50.5964425626941,0.158569128103421,0.158311358033167,21.203174733195,31.6812409789761,0.0252354352787844,1.90915243299638,0,2,0,0
14,0,0,-44,-2,0,-2,-46,0,58.0344725141876,60.8276253029822,48.7031826475437,0.168705550729049,0.16891877424138,21.0926684864498,29.842733930802,0.00696277475500649,1.97493401088198,0,2,0,0
14,0,0,-42,-2,0,-2,-44,0,56.0357029044876,58,46.8187996428785,0.18178640998323,0.181427205721896,22.1823705134757,32.0905167076894,0.012613469135341,2.04540848888723,0,2,0,0
14,0,0,-40,-2,0,-2,-42,0,54.0370243444252,55.1724568965349,44.9444101084885,0.196038241209428,0.19626014141413,22.1825778736597,31.7646627945952,0.172526776850404,2.12109639666145,0,1.5,0,0
14,0,0,-38,-2,0,-2,-40,0,52.0384473250308,52.3450093132096,43.081318457076,0.209366812503953,0.209878950071044,22.4000417659177,33.2029997012042,0.0562772671571682,2.20259816176581,0,2,0,0
14,0,0,-36,-2,0,-2,-38,0,50.0399840127872,49.5176736125598,41.2310562561766,0.226637284925204,0.227175657736896,23.2698606036911,33.7952504341697,0.080725011844036,2.29061004263853,0,2,0,0
14,0,0,-34,-2,0,-2,-36,0,48.0416485978573,46.690470119715,39.3954312071844,0.247009303109528,0.24685435990406,23.485368469386,34.8683491021944,0.0316822137808854,2.38594403038881,0,2.5,0,0
14,0,0,-32,-2,0,-2,-34,0,46.0434577328854,43.8634243989226,37.5765884561119,0.26862260196911,0.268628927578548,24.0369227927368,35.6415877878729,0.00290196611134558,2.48955292199916,0,2.5,0,0
