Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation,ML
14,0,0,-6,50,0,-14,-54,0,53.851648071345,104.307238483242,60.8276253029822,0.0247545270137187,0.0240094307230636,7.15114153740851,9.96306308343497,2.02816930176439,-68.1985905136482,0,-73.5,-0.5,0
14,0,0,-6,48,0,-14,-54,0,52,102.313244499429,60.8276253029822,0.0278357087471509,0.0273417068233761,7.84645861135065,10.8096092163599,0.72774026334456,-67.3801350519596,0,-70,0,0
14,0,0,-6,46,0,-14,-54,0,50.1597448159378,100.319489631876,60.8276253029822,0.0301969782893156,0.0295586649365741,8.47099646056435,10.8763141052255,0.694046021097804,-66.5014343240479,0,-69,0,0
14,0,0,-6,44,0,-14,-54,0,48.3321838943783,98.3259884262548,60.8276253029822,0.0356094716361343,0.0351259234617765,10.1206077607794,12.9474210693373,1.23443188344904,-65.5560452195835,0,-68,-0.5,0
14,0,0,-6,42,0,-14,-54,0,46.518813398452,96.3327566303384,60.8276253029822,0.0404390386827403,0.0401975633033514,11.185001709657,13.9613851189345,0.962040294964335,-64.5366549381284,0,-66,-0.5,0
14,0,0,-6,40,0,-14,-54,0,44.7213595499958,94.339811320566,60.8276253029822,0.0484224577951482,0.0482744430894746,12.4174008449698,14.805020510399,1.40695866029944,-63.434948822922,0,-66.5,-0.5,0
14,0,0,-6,38,0,-14,-54,0,42.9418211071678,92.3471710449216,60.8276253029822,0.0564907874650036,0.0563469889018872,13.90480263101,16.6939915644539,0.905150166961117,-62.24145939894,0,-63.5,0.5,0
14,0,0,-6,36,0,-14,-54,0,41.182520563948,90.3548559846121,60.8276253029822,0.0679065846594227,0.0677960882651088,15.055980810098,17.8106040428607,0.987390027521427,-60.9453959009229,0,-62.5,0.5,0
14,0,0,-6,34,0,-14,-54,0,39.446165846632,88.3628881374981,60.8276253029822,0.0798367147938636,0.0797201412254565,16.6939727143974,19.8574697724249,0.684873588738854,-59.5344550805401,0,-60,0.5,0
14,0,0,-6,32,0,-14,-54,0,37.7359245282264,86.3712915267567,60.8276253029822,0.0947859755779751,0.0948693915628237,17.2635802056953,20.0347399678307,0.695939780023195,-57.9946167919165,0,-58.5,-0.5,0
14,0,0,-6,30,0,-14,-54,0,36.0555127546399,84.380092438916,60.8276253029822,0.114302126466334,0.114491379213389,19.221405644804,21.967156079653,0.191685423883274,-56.3099324740202,0,-57,0,0
14,0,0,-6,28,0,-14,-54,0,34.4093010681705,82.3893196961839,60.8276253029822,0.139080819087804,0.139608322136347,21.6216964996795,24.7140308928031,0.149354942215106,-54.4623222080256,0,-55,0,0
14,0,0,-6,26,0,-14,-54,0,32.8024389337135,80.3990049689671,60.8276253029822,0.168711748863616,0.168946197339835,22.4226968198687,25.7918842361755,0.0190533413409691,-52.4314079711725,0,-52.5,0,0
14,0,0,-6,24,0,-14,-54,0,31.2409987036266,78.4091831356506,60.8276253029822,0.208572084047358,0.209165547371347,24.4528432768693,28.1579098237918,0.0848808589625527,-50.1944289077348,0,-50.5,0,0
14,0,0,-6,22,0,-14,-54,0,29.732137494637,76.4198926981712,60.8276253029822,0.25581888578725,0.255407013117089,25.9017622407009,30.3666793782687,0.0628641649739631,-47.7263109939063,0,-47.5,0,0
14,0,0,-6,20,0,-14,-54,0,28.2842712474619,74.4311762637136,60.8276253029822,0.315801115896966,0.315617321330973,28.1114815573933,33.0189018614571,0,-45,0,-45,0,0
14,0,0,-6,18,0,-14,-54,0,26.9072480941474,72.4430811050993,60.8276253029822,0.391484616461527,0.390994665789519,30.093706001549,34.8057677177668,0.00355208449537317,-41.9872124958167,0,-42,0,0
14,0,0,-6,16,0,-14,-54,0,25.6124969497314,70.4556598152341,60.8276253029822,0.481248079574963,0.4796986139573,31.3163939233735,36.6892525170239,0.044391181691693,-38.6598082540901,0,-38.5,0,0
14,0,0,-6,14,0,-14,-54,0,24.4131112314674,68.4689710744948,60.8276253029822,0.593013313932412,0.592859826348209,32.5141251909636,39.7677736294461,0.00221661151148251,-34.9920201985587,0,-35,0,0
14,0,0,-6,12,0,-14,-54,0,23.3238075793812,66.4830805543786,60.8276253029822,0.723737833656332,0.723556582403055,34.7062433934019,41.7104407794644,0.0100676299795774,-30.9637565320735,0,-31,0,0
14,0,0,-6,10,0,-14,-54,0,22.3606797749979,64.4980619863884,60.8276253029822,0.869081815990529,0.867728366485424,36.1509475342022,43.5279873167363,0.0180697714105528,-26.565051177078,0,-26.5,0,0
14,0,0,-6,8,0,-14,-54,0,21.540659228538,62.5139984323511,60.8276253029822,1.02343520784122,1.0263001061786,37.2442430952608,46.56008869844,0.0551640315689412,-21.8014094863518,0,-22,0,0
14,0,0,-6,6,0,-14,-54,0,20.8806130178211,60.5309838016862,60.8276253029822,1.17483248831194,1.17201392342915,38.8100414727175,47.9802148864629,0.0553456205537836,-16.6992442339936,0,-16.5,0,0
14,0,0,-6,4,0,-14,-54,0,20.3960780543711,58.5491246732178,60.8276253029822,1.30443525515942,1.30562416473238,38.8260802250276,49.3646249736478,0.0527965349943847,-11.3099324740202,0,-11.5,0,0
14,0,0,-6,2,0,-14,-54,0,20.0997512422418,56.5685424949238,60.8276253029822,1.39178943477607,1.3904341481642,39.3807228639932,50.3483114938063,0.0584980937499008,-5.71059313749964,0,-5.5,0,0
14,0,0,-6,-2,0,-14,-54,0,20.0997512422418,52.6117857518636,60.8276253029822,1.39137328979756,1.39022663688202,39.1914421453527,49.9551595413104,0.0584980937499008,5.71059313749964,0,5.5,0,0
14,0,0,-6,-4,0,-14,-54,0,20.3960780543711,50.6359556046887,60.8276253029822,1.30347811083467,1.30534867660339,37.9400816673144,48.8835136160177,0.0527965349943847,11.3099324740202,0,11.5,0,0
14,0,0,-6,-6,0,-14,-54,0,20.8806130178211,48.6621002423858,60.8276253029822,1.17494928676225,1.1722231745248,37.6307361202792,47.7592919833033,0.0553456205537836,16.6992442339936,0,16.5,0,0
14,0,0,-6,-8,0,-14,-54,0,21.540659228538,46.690470119715,60.8276253029822,1.02389897797211,1.02640266468648,35.6459246552337,44.9945898029477,0.0551640315689412,21.8014094863518,0,22,0,0
14,0,0,-6,-10,0,-14,-54,0,22.3606797749979,44.7213595499958,60.8276253029822,0.868436494049605,0.868034185701073,34.3730608805957,43.9369452365898,0.0180697714105528,26.565051177078,0,26.5,0,0
14,0,0,-6,-12,0,-14,-54,0,23.3238075793812,42.7551166528639,60.8276253029822,0.724755685274853,0.722782201080217,31.720197396006,41.8254534161361,0.0100676299795774,30.9637565320735,0,31,0,0
14,0,0,-6,-14,0,-14,-54,0,24.4131112314674,40.7921561087423,60.8276253029822,0.592869185383988,0.593386493624099,29.8479167657143,39.1882795608399,0.00221661151148251,34.9920201985587,0,35,0,0
14,0,0,-6,-16,0,-14,-54,0,25.6124969497314,38.8329756778952,60.8276253029822,0.480909748589036,0.479944561075586,27.7774785931802,37.0608389682596,0.044391181691693,38.6598082540901,0,38.5,0,0
14,0,0,-6,-18,0,-14,-54,0,26.9072480941474,36.8781778291715,60.8276253029822,0.392293644126897,0.396237658191178,25.4639262656686,33.8849728569326,0.142440973384262,41.9872124958167,0,42.5,0,0
14,0,0,-6,-20,0,-14,-54,0,28.2842712474619,34.928498393146,60.8276253029822,0.317030250962004,0.320249580818392,23.2906884423789,30.7068968117357,0.138888888888889,45,0,45.5,0,0
14,0,0,-6,-22,0,-14,-54,0,29.732137494637,32.9848450049413,60.8276253029822,0.25716684710245,0.262084965033752,21.0409739547711,28.7549331715588,0.214913612803815,47.7263109939063,0,48.5,0,0
14,0,0,-6,-24,0,-14,-54,0,31.2409987036266,31.04834939252,60.8276253029822,0.209409788505964,0.213403575955634,19.5617311088704,26.0843691146279,0.223769747851442,50.1944289077348,0,51,0,0
14,0,0,-6,-26,0,-14,-54,0,32.8024389337135,29.1204395571221,60.8276253029822,0.172991075539779,0.180816840944065,16.8175104606245,24.5282673733372,0.435720008007636,52.4314079711725,0,54,0,0
14,0,0,-6,-28,0,-14,-54,0,34.4093010681705,27.2029410174709,60.8276253029822,0.138268238194856,0.147288216923781,14.0267184652,21.8344373640273,0.566021608881773,54.4623222080256,0,56.5,0,0
14,0,0,-6,-30,0,-14,-54,0,36.0555127546399,25.298221281347,60.8276253029822,0.119491536994942,0.133226362214163,12.8624686892189,19.6247885217491,1.1639076461055,56.3099324740202,0,60.5,0,0
14,0,0,-6,-32,0,-14,-54,0,37.7359245282264,23.4093998214393,60.8276253029822,0.099942406814504,0.120585868070044,9.72769137162112,17.0500832321755,1.80705089113431,57.9946167919165,0,64.5,0,0
14,0,0,-6,-34,0,-14,-54,0,39.446165846632,21.540659228538,60.8276253029822,0.0798103116850046,0.103578074880151,7.77337252112812,15.9513598527312,2.49042914429441,59.5344550805401,0,68.5,0,0
14,0,0,-6,-36,0,-14,-54,0,41.182520563948,19.6977156035922,60.8276253029822,0.0697002485337883,0.102144818423058,5.43996577945559,13.3214686616898,4.73739002752143,60.9453959009229,0,78,0,0
14,0,0,-6,-38,0,-14,-54,0,42.9418211071678,17.8885438199983,60.8276253029822,0.0626486540293206,0.0827033494983156,4.47573431400801,12.6315409234648,39.0948498330389,62.24145939894,0,76.1866549264825,0,1
14,0,0,-6,-40,0,-14,-54,0,44.7213595499958,16.1245154965971,60.8276253029822,0.0569276856051431,0.0620902951717692,1.91723766468528,11.3093528156254,36.3708191174783,63.434948822922,0,74.2778974773647,0,1
14,0,0,-6,-42,0,-14,-54,0,46.518813398452,14.422205101856,60.8276253029822,0.0598800229489208,0.0507305778586393,1.25983341370593,11.0284072753879,35.0101819272579,64.5366549381284,0,72.1386697721776,0,1
14,0,0,-6,-44,0,-14,-54,0,48.3321838943783,12.8062484748657,60.8276253029822,0.0560660227960462,0.0377705401713486,0.845422348662939,10.8487711197607,33.2100125609954,65.5560452195835,0,70.0560576565559,0,1
14,0,0,-6,-46,0,-14,-54,0,50.1597448159378,11.3137084989848,60.8276253029822,0.0634380042989274,0.0309874672291958,1.45799888125714,11.2568461465872,31.5281762011244,66.5014343240479,0,68.0322745655711,0,1
14,0,0,-6,-48,0,-14,-54,0,52,10,60.8276253029822,0.0666012973803987,0.025728447097948,0.819742381481307,12.3310938316974,28.9944819588777,67.3801350519596,0,66.072848154366,0,1
14,0,0,-6,-50,0,-14,-54,0,53.851648071345,8.94427190999916,60.8276253029822,0.0877049190627153,0.0215931933803843,1.78538722485978,11.6242725045518,26.4440529204578,68.1985905136482,0,64.1760226202908,0,1
