Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation
14,0,0,-6,50,0,-14,-54,0,53.851648071345,104.307238483242,60.8276253029822,0.0229009585490106,0.0220116519024344,6.23423548986398,9.07156232727862,0.610719587124496,-68.1985905136482,0,-68,0.5
14,0,0,-6,48,0,-14,-54,0,52,102.313244499429,60.8276253029822,0.0265043042791669,0.0257008325764273,7.83110820968258,10.9182748538193,1.422184707789,-67.3801350519596,0,-68.5,1
14,0,0,-6,46,0,-14,-54,0,50.1597448159378,100.319489631876,60.8276253029822,0.0307215371486199,0.0302070571916145,8.63882070904027,11.5510891377512,1.52737935443114,-66.5014343240479,0,-70,-0.5
14,0,0,-6,44,0,-14,-54,0,48.3321838943783,98.3259884262548,60.8276253029822,0.0352735649529324,0.0348510400868864,9.91961451579497,12.4914153597014,1.09554299456015,-65.5560452195835,0,-67.5,0.5
14,0,0,-6,42,0,-14,-54,0,46.518813398452,96.3327566303384,60.8276253029822,0.0402056928019955,0.039976376019046,11.1665135087492,14.0621594024464,0.565737482813443,-64.5366549381284,0,-64.5,-0.5
14,0,0,-6,40,0,-14,-54,0,44.7213595499958,94.339811320566,60.8276253029822,0.0477698409613881,0.0475991414666249,12.1865640972949,15.1091781425764,0.295847549188331,-63.434948822922,0,-64.5,0
14,0,0,-6,38,0,-14,-54,0,42.9418211071678,92.3471710449216,60.8276253029822,0.0563278591877382,0.0561299990978196,13.50027338583,16.3771278898871,0.0670720552611057,-62.24145939894,0,-62,0
14,0,0,-6,36,0,-14,-54,0,41.182520563948,90.3548559846121,60.8276253029822,0.0661276751103777,0.0660156420334527,15.1935036144493,17.6472257347239,0.431834471965872,-60.9453959009229,0,-62.5,0
14,0,0,-6,34,0,-14,-54,0,39.446165846632,88.3628881374981,60.8276253029822,0.0784541718944588,0.0784889118049914,16.6347939387482,19.6460873970724,0.268206922072187,-59.5344550805401,0,-60.5,0
14,0,0,-6,32,0,-14,-54,0,37.7359245282264,86.3712915267567,60.8276253029822,0.0946738758747943,0.0948926693059584,18.0553532985625,20.9641547898817,0.140384224467639,-57.9946167919165,0,-58.5,0
14,0,0,-6,30,0,-14,-54,0,36.0555127546399,84.380092438916,60.8276253029822,0.114255436299033,0.114428406134203,19.9102959913346,23.6128661025253,0.191685423883274,-56.3099324740202,0,-57,0
14,0,0,-6,28,0,-14,-54,0,34.4093010681705,82.3893196961839,60.8276253029822,0.138258980497135,0.138709354074083,21.3826623956396,25.4401044109254,0.0104660533262171,-54.4623222080256,0,-54.5,0
14,0,0,-6,26,0,-14,-54,0,32.8024389337135,80.3990049689671,60.8276253029822,0.169354991328498,0.169770168876195,23.0944723329226,26.83708455095,0.0190533413409691,-52.4314079711725,0,-52.5,0
14,0,0,-6,24,0,-14,-54,0,31.2409987036266,78.4091831356506,60.8276253029822,0.207483251744333,0.207539726415366,24.8296876655673,28.6897246842638,0.0848808589625527,-50.1944289077348,0,-50.5,0
14,0,0,-6,22,0,-14,-54,0,29.732137494637,76.4198926981712,60.8276253029822,0.256114258185776,0.257445433627773,25.9785066949646,30.5480796669996,0.0760247239149257,-47.7263109939063,0,-48,0
14,0,0,-6,20,0,-14,-54,0,28.2842712474619,74.4311762637136,60.8276253029822,0.317211162135486,0.316723955602059,28.0768725083917,32.8429422237601,0,-45,0,-45,0
14,0,0,-6,18,0,-14,-54,0,26.9072480941474,72.4430811050993,60.8276253029822,0.390014814461942,0.390350182199892,29.2874020157019,34.2738707995998,0.00355208449537317,-41.9872124958167,0,-42,0
14,0,0,-6,16,0,-14,-54,0,25.6124969497314,70.4556598152341,60.8276253029822,0.48320824935286,0.481256048736926,31.0716852599652,36.1892837751739,0.044391181691693,-38.6598082540901,0,-38.5,0
14,0,0,-6,14,0,-14,-54,0,24.4131112314674,68.4689710744948,60.8276253029822,0.591970892186559,0.592112821880086,33.1509000799096,39.369110586852,0.00221661151148251,-34.9920201985587,0,-35,0
14,0,0,-6,12,0,-14,-54,0,23.3238075793812,66.4830805543786,60.8276253029822,0.722154208010495,0.722882582267398,34.7500090441605,42.0531002929002,0.0100676299795774,-30.9637565320735,0,-31,0
14,0,0,-6,10,0,-14,-54,0,22.3606797749979,64.4980619863884,60.8276253029822,0.869220211079524,0.868288336623329,36.3343381647868,43.8955123748549,0.0180697714105528,-26.565051177078,0,-26.5,0
14,0,0,-6,8,0,-14,-54,0,21.540659228538,62.5139984323511,60.8276253029822,1.02353258593692,1.02609268597272,37.2337110338365,46.4414115211807,0.0551640315689412,-21.8014094863518,0,-22,0
14,0,0,-6,6,0,-14,-54,0,20.8806130178211,60.5309838016862,60.8276253029822,1.17505977546321,1.17214585822963,38.3779921312048,47.8896031188649,0.0553456205537836,-16.6992442339936,0,-16.5,0
14,0,0,-6,4,0,-14,-54,0,20.3960780543711,58.5491246732178,60.8276253029822,1.30452526287874,1.3063902354903,38.7262314840354,49.2326283509299,0.0527965349943847,-11.3099324740202,0,-11.5,0
14,0,0,-6,2,0,-14,-54,0,20.0997512422418,56.5685424949238,60.8276253029822,1.39198635825708,1.39080843238812,39.68202572613,49.7509988057627,0.0584980937499008,-5.71059313749964,0,-5.5,0
14,0,0,-6,-2,0,-14,-54,0,20.0997512422418,52.6117857518636,60.8276253029822,1.3914930093616,1.39075625758779,39.3666938385703,50.3099325353493,0.0584980937499008,5.71059313749964,0,5.5,0
14,0,0,-6,-4,0,-14,-54,0,20.3960780543711,50.6359556046887,60.8276253029822,1.30367679709505,1.30568193422126,37.9614969035859,49.5709231206713,0.0527965349943847,11.3099324740202,0,11.5,0
14,0,0,-6,-6,0,-14,-54,0,20.8806130178211,48.6621002423858,60.8276253029822,1.17475651571629,1.17253324966876,37.3974839180368,47.6302807188132,0.0553456205537836,16.6992442339936,0,16.5,0
14,0,0,-6,-8,0,-14,-54,0,21.540659228538,46.690470119715,60.8276253029822,1.02377958285216,1.02680197463065,36.1911232892392,46.7391775455257,0.0551640315689412,21.8014094863518,0,22,0
14,0,0,-6,-10,0,-14,-54,0,22.3606797749979,44.7213595499958,60.8276253029822,0.868384076157872,0.867683042759979,34.0081659116469,44.7107950360466,0.0180697714105528,26.565051177078,0,26.5,0
14,0,0,-6,-12,0,-14,-54,0,23.3238075793812,42.7551166528639,60.8276253029822,0.724178346443634,0.723219078496812,31.9830936851255,41.4172586546517,0.0100676299795774,30.9637565320735,0,31,0
14,0,0,-6,-14,0,-14,-54,0,24.4131112314674,40.7921561087423,60.8276253029822,0.592599817277757,0.593416378097187,30.6072915090178,39.0415180495874,0.00221661151148251,34.9920201985587,0,35,0
14,0,0,-6,-16,0,-14,-54,0,25.6124969497314,38.8329756778952,60.8276253029822,0.482114886064996,0.486001928374846,27.3947037692161,36.3381362588456,0.0944977071971959,38.6598082540901,0,39,0
14,0,0,-6,-18,0,-14,-54,0,26.9072480941474,36.8781778291715,60.8276253029822,0.38910977512613,0.390881994652119,25.4001803002174,33.692531413072,0.00355208449537317,41.9872124958167,0,42,0
14,0,0,-6,-20,0,-14,-54,0,28.2842712474619,34.928498393146,60.8276253029822,0.317395738706674,0.320941306806951,23.4571278130661,31.661673244271,0.138888888888889,45,0,45.5,0
14,0,0,-6,-22,0,-14,-54,0,29.732137494637,32.9848450049413,60.8276253029822,0.255543537440366,0.257855021836109,20.9584187917199,28.8037692767693,0.0760247239149257,47.7263109939063,0,48,0
14,0,0,-6,-24,0,-14,-54,0,31.2409987036266,31.04834939252,60.8276253029822,0.208781569859017,0.214080852448085,18.9866512199901,27.0517268006015,0.223769747851442,50.1944289077348,0,51,0
14,0,0,-6,-26,0,-14,-54,0,32.8024389337135,29.1204395571221,60.8276253029822,0.17193711297953,0.178830748836893,17.1680633132177,24.4863200400549,0.435720008007636,52.4314079711725,0,54,0
14,0,0,-6,-28,0,-14,-54,0,34.4093010681705,27.2029410174709,60.8276253029822,0.143701674177291,0.151551408807162,15.2516501436007,22.1178521263756,0.704910497770662,54.4623222080256,0,57,0
14,0,0,-6,-30,0,-14,-54,0,36.0555127546399,25.298221281347,60.8276253029822,0.117210851397394,0.128793314055566,12.9727405004436,19.8210176817575,0.886129868327718,56.3099324740202,0,59.5,0
14,0,0,-6,-32,0,-14,-54,0,37.7359245282264,23.4093998214393,60.8276253029822,0.0952778591053455,0.115100332215901,9.67962018557387,17.5004129210579,1.52927311335653,57.9946167919165,0,63.5,0
14,0,0,-6,-34,0,-14,-54,0,39.446165846632,21.540659228538,60.8276253029822,0.0816115871280874,0.109476225038127,7.66907773706107,15.7970543866491,3.04598469984996,59.5344550805401,0,70.5,0
14,0,0,-6,-36,0,-14,-54,0,41.182520563948,19.6977156035922,60.8276253029822,0.0654549073918821,0.102199682719606,5.25341107024962,13.5463211715902,5.01516780529921,60.9453959009229,0,79,0
14,0,0,-6,-38,0,-14,-54,0,42.9418211071678,17.8885438199983,60.8276253029822,0.0666631795580885,0.0847849416019232,4.79206938917163,13.3278847981665,38.1226276108167,62.24145939894,0,77.2065480576914,0
14,0,0,-6,-40,0,-14,-54,0,44.7213595499958,16.1245154965971,60.8276253029822,0.0540100558889628,0.0640626077658455,2.25482616188432,11.9507950127278,36.5097080063672,63.434948822922,0,75.2420703222134,0
14,0,0,-6,-42,0,-14,-54,0,46.518813398452,14.422205101856,60.8276253029822,0.0581648913360556,0.0504103209282069,1.18091113131386,11.8505936072199,35.1490708161468,64.5366549381284,0,73.0726577797233,0
14,0,0,-6,-44,0,-14,-54,0,48.3321838943783,12.8062484748657,60.8276253029822,0.0583115052894842,0.0380705517218189,1.11399825947656,10.6977386214004,33.0711236721065,65.5560452195835,0,70.9595190500338,0
14,0,0,-6,-46,0,-14,-54,0,50.1597448159378,11.3137084989848,60.8276253029822,0.064922088087745,0.0306813292837131,0.474895057705003,11.5894476643371,31.3892873122355,66.5014343240479,0,68.9067725016406,0
14,0,0,-6,-48,0,-14,-54,0,52,10,60.8276253029822,0.0741308613655426,0.0254261220877583,0.896435233840292,11.6104964404668,29.2722597366554,67.3801350519596,0,66.9192930106743,0
14,0,0,-6,-50,0,-14,-54,0,53.851648071345,8.94427190999916,60.8276253029822,0.0746950715713895,0.0221241615685994,-0.819078628842448,12.5120298443071,26.4440529204578,68.1985905136482,0,64.9953285925189,0
