Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation,ML
14,0,0,-50,-2,0,-2,-52,0,64.0312423743285,69.3108938046538,54.4058820349418,0.138798183469165,0.138612645245748,20.3019856291162,29.9379711600442,0.0805307245127971,1.78991060824607,0,1.5,0,0
14,0,0,-48,-2,0,-2,-50,0,62.0322496770833,66.4830805543786,52.4976189936268,0.148142716758285,0.148217260636727,20.3669048454931,30.4566881093807,0.0965584072207211,1.8476102659946,0,1.5,0,0
14,0,0,-46,-2,0,-2,-48,0,60.0333240792145,63.6553218513582,50.5964425626941,0.157527694614906,0.157284441790298,21.680598142675,30.3355555147227,0.0252354352787844,1.90915243299638,0,2,0,0
14,0,0,-44,-2,0,-2,-46,0,58.0344725141876,60.8276253029822,48.7031826475437,0.168874256889577,0.169247109165461,22.3233686701767,31.1388386344481,0.131926114133882,1.97493401088198,0,1.5,0,0
14,0,0,-42,-2,0,-2,-44,0,56.0357029044876,58,46.8187996428785,0.181761387795766,0.18141960564006,21.8145098273842,32.5129109697109,0.012613469135341,2.04540848888723,0,2,0,0
14,0,0,-40,-2,0,-2,-42,0,54.0370243444252,55.1724568965349,44.9444101084885,0.195945544502846,0.195901713201282,22.3554668560472,33.4961586920458,0.172526776850404,2.12109639666145,0,1.5,0,0
14,0,0,-38,-2,0,-2,-40,0,52.0384473250308,52.3450093132096,43.081318457076,0.21090501282598,0.211247592593013,22.8336291713386,33.0089404648063,0.195166156046057,2.20259816176581,0,1.5,0,0
14,0,0,-36,-2,0,-2,-38,0,50.0399840127872,49.5176736125598,41.2310562561766,0.226767554705813,0.227359822642787,23.3357734833656,33.9959881040439,0.080725011844036,2.29061004263853,0,2,0,0
14,0,0,-34,-2,0,-2,-36,0,48.0416485978573,46.690470119715,39.3954312071844,0.24648785808887,0.24685753348825,23.4770498971705,34.6305300200948,0.107206675108004,2.38594403038881,0,2,0,0
14,0,0,-32,-2,0,-2,-34,0,46.0434577328854,43.8634243989226,37.5765884561119,0.268589888055844,0.268793463263492,23.3124431046487,34.5910394760524,0.135986922777543,2.48955292199916,0,2,0,0
14,0,0,-30,-2,0,-2,-32,0,44.0454310910905,41.0365690573664,35.7770876399966,0.29296243406537,0.293081845032421,23.421152518649,37.1937346523947,0.0284895006943906,2.60256220249981,0,2.5,0,0
14,0,0,-28,-2,0,-2,-30,0,42.0475920832573,38.2099463490856,34,0.321504855041871,0.321376872069617,24.6038604912891,36.6510573379274,0.0628641649739626,2.72631099390627,0,2.5,0,0
14,0,0,-26,-2,0,-2,-28,0,40.0499687890016,35.3836120259083,32.2490309931942,0.353951234811101,0.35474586172068,24.5340150100011,37.9507647114963,0.100668118364374,2.86240522611175,0,2.5,0,0
14,0,0,-24,-2,0,-2,-26,0,38.0525951808809,32.5576411921994,30.5286750449475,0.391497348336028,0.391504535508004,24.8209337667698,39.0542081658903,0.00355208449537218,3.01278750418334,0,3,0,0
14,0,0,-22,-2,0,-2,-24,0,36.0555127546399,29.732137494637,28.8444102037119,0.436384957630309,0.436474485383546,24.8266630761976,39.669519758665,0.0499528110733985,3.17983011986423,0,3,0,0
14,0,0,-20,-2,0,-2,-22,0,34.0587727318528,26.9072480941474,27.2029410174709,0.489240361279852,0.489838862634199,24.2053525550763,40.1576884931148,0.1017946287305,3.3664606634298,0,3,0,0
14,0,0,-18,-2,0,-2,-20,0,32.0624390837628,24.0831891575846,25.6124969497314,0.55311437987953,0.553959293761572,25.261277061176,41.270084811199,0.160092881943709,3.57633437499735,0,3,0,0
14,0,0,-16,-2,0,-2,-18,0,30.0665927567458,21.2602916254693,24.0831891575846,0.625752758973607,0.625063266591865,25.4876785274835,42.2048755761307,0.0516458793637905,3.81407483429035,0,4,0,0
14,0,0,-14,-2,0,-2,-16,0,28.0713376952364,18.4390889145858,22.6274169979695,0.718144646505289,0.718436579520172,25.9823953723938,44.0083546347111,0.0237824388819102,4.08561677997488,0,4,0,0
14,0,0,-12,-2,0,-2,-14,0,26.0768096208106,15.6204993518133,21.2602916254693,0.832902785128986,0.832852114780801,25.660602100321,44.9765136597846,0.110751487498759,4.39870535499553,0,4,0,0
14,0,0,-10,-2,0,-2,-12,0,24.0831891575846,12.8062484748657,20,0.973584787492806,0.971914189200779,24.7297080478215,47.3180026356914,0.0656550859093952,4.76364169072618,0,5,0,0
14,0,0,-8,-2,0,-2,-10,0,22.0907220343745,10,18.8679622641132,1.15753992124977,1.15610390489663,24.4112492079185,47.8387807035123,0.054008029926335,5.19442890773481,0,5,0,0
14,0,0,-6,-2,0,-2,-8,0,20.0997512422418,7.21110255092798,17.8885438199983,1.3939745839874,1.39264195051497,23.4618557524281,49.4695943973015,0.0584980937499008,5.71059313749964,0,5.5,0,0
14,0,0,-2,2,0,-2,-6,0,16.1245154965971,8,17.0880074906351,2.14825510800054,2.14611406092413,27.6509304995075,53.9678373971766,0.0347267635838327,-7.1250163489018,0,-7,0,0
14,0,0,-2,4,0,-2,-4,0,16.4924225024706,8,16.4924225024706,1.94121787151731,1.94125754221283,27.4078799665683,52.2267313393785,0.0100676299795774,-14.0362434679265,0,-14,0,0
14,0,0,-2,6,0,-4,2,0,17.0880074906351,4.47213595499958,18.1107702762748,1.65279652085342,1.67690423021517,20.28340132088,49.1179014585008,0.123320772337927,-20.5560452195835,0,-21,0,0
14,0,0,-2,8,0,-6,2,0,17.8885438199983,7.21110255092798,20.0997512422418,1.36264874386902,1.37879778438395,23.1273358980319,45.1030846052963,0.120819117478336,-26.565051177078,0,-27,0,0
14,0,0,-2,10,0,-8,2,0,18.8679622641132,10,22.0907220343745,1.08283849651964,1.10460092012907,23.9661937860929,39.8233932668158,0.137393553310141,-32.0053832080835,0,-32.5,0,0
14,0,0,-2,12,0,-10,2,0,20,12.8062484748657,24.0831891575846,0.835207449980094,0.84174103834375,23.2616853246458,34.7767753796479,0.0361395428211056,-36.869897645844,0,-37,0,0
14,0,0,-2,14,0,-12,2,0,21.2602916254693,15.6204993518133,26.0768096208106,0.640096500591014,0.659981065258161,23.001958268236,28.986656628266,0.0872430095250978,-41.1859251657096,0,-41.5,0,0
14,0,0,-2,16,0,-14,2,0,22.6274169979695,18.4390889145858,28.0713376952364,0.494326071117932,0.494570477626504,22.7012875772872,24.0889596963378,0,-45,0,-45,0,0
14,0,0,-2,18,0,-16,2,0,24.0831891575846,21.2602916254693,30.0665927567458,0.381705297234596,0.381733856028939,22.204646523481,22.5071651472091,0.0370942601583874,-48.3664606634298,0,-48.5,0,0
14,0,0,-2,20,0,-18,2,0,25.6124969497314,24.0831891575846,32.0624390837628,0.2899231143465,0.292295878708229,19.8482532661133,20.8509025607172,0.0944977071971979,-51.3401917459099,0,-51,0,0
14,0,0,-2,22,0,-20,2,0,27.2029410174709,26.9072480941474,34.0587727318528,0.231374518699971,0.23471385559796,19.4833698144801,21.2210435870457,0.131285170804555,-53.9726266148964,0,-53.5,0,0
14,0,0,-2,24,0,-22,2,0,28.8444102037119,29.732137494637,36.0555127546399,0.179265333838817,0.181430083890554,16.8883760688453,19.727821831783,0.0860923538945042,-56.3099324740202,0,-56,0,0
14,0,0,-2,26,0,-24,2,0,30.5286750449475,32.5576411921994,38.0525951808809,0.142098449883246,0.145874046218694,15.504428887769,18.8704163816025,0.247916042708639,-58.3924977537511,0,-57.5,0,0
14,0,0,-2,28,0,-26,2,0,32.2490309931942,35.3836120259083,40.0499687890016,0.114880947420021,0.117782749672278,15.2875468784631,17.9155740421179,0.904199639738273,-60.2551187030578,0,-59,-0.5,0
14,0,0,-2,30,0,-28,2,0,34,38.2099463490856,42.0475920832573,0.0934430460584825,0.0974336758231618,13.8431758561234,17.6598581657434,0.67430918448529,-61.927513064147,0,-59.5,0,0
14,0,0,-2,32,0,-30,2,0,35.7770876399966,41.0365690573664,44.0454310910905,0.0750403921949557,0.0796601352753461,12.238456065394,15.9164729401591,0.815263561922781,-63.434948822922,0,-60.5,0,0
14,0,0,-2,34,0,-32,2,0,37.5765884561119,43.8634243989226,46.0434577328854,0.0627523945549886,0.0669728597856257,10.5007312226923,13.6958820675077,1.61079898736803,-64.7988763545249,0,-61,-0.5,0
14,0,0,-2,36,0,-34,2,0,39.3954312071844,46.690470119715,48.0416485978573,0.0507741424940166,0.05409439988175,9.78924640900037,13.3304761386382,1.26041972928384,-66.0375110254218,0,-61.5,0,0
14,0,0,-2,38,0,-36,2,0,41.2310562561766,49.5176736125598,50.0399840127872,0.0443373372045272,0.0482099363655111,8.47290954892853,11.8697162663449,2.12954050613401,-67.1663458220824,0,-59.5,0,0
14,0,0,-2,40,0,-38,2,0,43.081318457076,52.3450093132096,52.0384473250308,0.0353465680817981,0.0390278266115786,7.05576873084449,10.3197160572613,2.55516403156894,-68.1985905136482,0,-59,0,0
14,0,0,-2,42,0,-40,2,0,44.9444101084885,55.1724568965349,54.0370243444252,0.0321096017755007,0.0344020340811171,6.93336019624911,10.625283456062,3.0959838778949,-69.1455419604217,0,-60,-0.5,0
14,0,0,-2,44,0,-42,2,0,46.8187996428785,58,56.0357029044876,0.0264514197233394,0.0282537818910516,4.94057729457202,7.6881163457005,3.3380259661389,-70.0168934781,0,-58,0,0
14,0,0,-2,46,0,-44,2,0,48.7031826475437,60.8276253029822,58.0344725141876,0.0235360532648495,0.0246018916920347,4.20873295976805,7.04856722031515,4.81138665949703,-70.8209919741893,0,-55.5,-0.5,0
14,0,0,-2,48,0,-46,2,0,50.5964425626941,63.6553218513582,60.0333240792145,0.0207387038964112,0.0211673433730828,4.13903362937684,7.10106472375191,5.43473643807722,-71.565051177078,0,-56,1,0
14,0,0,-2,50,0,-48,2,0,52.4976189936268,66.4830805543786,62.0322496770833,0.0202989782593459,0.0199883429597016,3.12306085770924,5.23068413007437,6.18203565970641,-72.2553283749431,0,-54,-1,0
