Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation,ML
14,0,0,-50,-2,0,-2,-52,0,64.0312423743285,69.3108938046538,54.4058820349418,0.139177634214717,0.138815445807982,20.4860490981857,29.0437022032949,0.0805307245127971,1.78991060824607,0,1.5,0,0
14,0,0,-48,-2,0,-2,-50,0,62.0322496770833,66.4830805543786,52.4976189936268,0.147382822218222,0.147110531328703,20.7922685232588,30.4870635138479,0.0423304816681678,1.8476102659946,0,2,0,0
14,0,0,-46,-2,0,-2,-48,0,60.0333240792145,63.6553218513582,50.5964425626941,0.158148321340776,0.157828424012255,20.6541935292389,29.8444322513433,0.0252354352787844,1.90915243299638,0,2,0,0
14,0,0,-44,-2,0,-2,-46,0,58.0344725141876,60.8276253029822,48.7031826475437,0.169283284324765,0.168844199048314,21.5018538587281,31.0781188143389,0.00696277475500649,1.97493401088198,0,2,0,0
14,0,0,-42,-2,0,-2,-44,0,56.0357029044876,58,46.8187996428785,0.181267276036989,0.180892756916824,21.8887228002917,31.5920533590969,0.012613469135341,2.04540848888723,0,2,0,0
14,0,0,-40,-2,0,-2,-42,0,54.0370243444252,55.1724568965349,44.9444101084885,0.195013637597565,0.194834384737754,22.3197602386126,32.6765161541975,0.105251000927374,2.12109639666145,0,2.5,0,0
14,0,0,-38,-2,0,-2,-40,0,52.0384473250308,52.3450093132096,43.081318457076,0.210241886942928,0.210406982652105,22.6026834537968,32.7158489084105,0.0562772671571682,2.20259816176581,0,2,0,0
14,0,0,-36,-2,0,-2,-38,0,50.0399840127872,49.5176736125598,41.2310562561766,0.227536924153845,0.227258459059178,22.9883426308522,34.0026449880857,0.080725011844036,2.29061004263853,0,2,0,0
14,0,0,-34,-2,0,-2,-36,0,48.0416485978573,46.690470119715,39.3954312071844,0.247159322181915,0.247599031024671,23.7039591068959,34.0431535968079,0.107206675108004,2.38594403038881,0,2,0,0
14,0,0,-32,-2,0,-2,-34,0,46.0434577328854,43.8634243989226,37.5765884561119,0.268940483639894,0.26952270943722,22.8022948542774,34.3008351370965,0.135986922777543,2.48955292199916,0,2,0,0
14,0,0,-30,-2,0,-2,-32,0,44.0454310910905,41.0365690573664,35.7770876399966,0.292715289898401,0.293149412771274,24.0117054507339,35.6429419393834,0.0284895006943906,2.60256220249981,0,2.5,0,0
14,0,0,-28,-2,0,-2,-30,0,42.0475920832573,38.2099463490856,34,0.321149390545457,0.321386005372439,24.7233303364206,37.4646161786569,0.0628641649739626,2.72631099390627,0,2.5,0,0
14,0,0,-26,-2,0,-2,-28,0,40.0499687890016,35.3836120259083,32.2490309931942,0.354972550261506,0.355374150968554,24.5317186657869,37.8922150600905,0.100668118364374,2.86240522611175,0,2.5,0,0
14,0,0,-24,-2,0,-2,-26,0,38.0525951808809,32.5576411921994,30.5286750449475,0.392116413492333,0.391550477046868,25.1679668512349,37.7533099283706,0.00355208449537218,3.01278750418334,0,3,0,0
