Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation
14,0,0,-50,-2,0,-14,-54,0,64.0312423743285,63.2455532033676,60.8276253029822,0.139351557462275,0.139140353975073,19.5960749851233,29.304614129709,0.0805307245127971,1.78991060824607,0,1.5,0
14,0,0,-48,-2,0,-14,-54,0,62.0322496770833,62.1288982680363,60.8276253029822,0.148886336739188,0.148682794912218,20.5969982247915,30.1871210559185,0.0965584072207211,1.8476102659946,0,1.5,0
14,0,0,-46,-2,0,-14,-54,0,60.0333240792145,61.057350089895,60.8276253029822,0.158250866824585,0.157738012289036,20.8363294723324,31.2239969876551,0.0252354352787844,1.90915243299638,0,2,0
14,0,0,-44,-2,0,-14,-54,0,58.0344725141876,60.0333240792145,60.8276253029822,0.1684152389921,0.168069418535691,21.587887741047,31.9751312190195,0.145851663643895,1.97493401088198,0,2.5,0
14,0,0,-42,-2,0,-14,-54,0,56.0357029044876,59.0592922409336,60.8276253029822,0.181136671491318,0.180690961121927,22.3853112447413,30.983720151193,0.012613469135341,2.04540848888723,0,2,0
14,0,0,-40,-2,0,-14,-54,0,54.0370243444252,58.1377674149945,60.8276253029822,0.195291869157213,0.194923608536355,22.6202749626287,33.4505765435518,0.0336378879615149,2.12109639666145,0,2,0
14,0,0,-38,-2,0,-14,-54,0,52.0384473250308,57.2712842531054,60.8276253029822,0.210157850909653,0.209797614145933,22.6440663555269,33.7402844790827,0.0562772671571682,2.20259816176581,0,2,0
14,0,0,-36,-2,0,-14,-54,0,50.0399840127872,56.4623768539724,60.8276253029822,0.226865402201559,0.22655970811838,23.87299010565,33.7654688232317,0.0581638770448529,2.29061004263853,0,2.5,0
14,0,0,-34,-2,0,-14,-54,0,48.0416485978573,55.7135531087365,60.8276253029822,0.245978248467235,0.245727353755086,24.491658555208,35.1038851290952,0.0316822137808854,2.38594403038881,0,2.5,0
14,0,0,-32,-2,0,-14,-54,0,46.0434577328854,55.0272659687904,60.8276253029822,0.267893797855319,0.267632343571647,24.8890792434236,35.7274830251873,0.00290196611134558,2.48955292199916,0,2.5,0
14,0,0,-30,-2,0,-14,-54,0,44.0454310910905,54.4058820349418,60.8276253029822,0.292770118498493,0.29255270550361,25.7937626495152,36.1533301963373,0.110399388194498,2.60256220249981,0,3,0
14,0,0,-28,-2,0,-14,-54,0,42.0475920832573,53.851648071345,60.8276253029822,0.321081417024899,0.320944357474164,26.371206569974,36.9060466632188,0.0760247239149262,2.72631099390627,0,3,0
14,0,0,-26,-2,0,-14,-54,0,40.0499687890016,53.3666562565053,60.8276253029822,0.353960775826659,0.353865895192917,27.5223456044648,38.2538342376003,0.0382207705245145,2.86240522611175,0,3,0
14,0,0,-24,-2,0,-14,-54,0,38.0525951808809,52.9528091794949,60.8276253029822,0.392351820390632,0.392139736091897,28.0847218292287,39.7954548204561,0.00355208449537218,3.01278750418334,0,3,0
14,0,0,-22,-2,0,-14,-54,0,36.0555127546399,52.6117857518636,60.8276253029822,0.436336535118808,0.436151281387725,29.1978959864064,39.7451218403732,0.0499528110733985,3.17983011986423,0,3,0
14,0,0,-20,-2,0,-14,-54,0,34.0587727318528,52.3450093132096,60.8276253029822,0.488140409988357,0.487985222825576,30.1692273402645,41.418651190454,0.0370942601583885,3.3664606634298,0,3.5,0
14,0,0,-18,-2,0,-14,-54,0,32.0624390837628,52.1536192416212,60.8276253029822,0.550956923049385,0.55073874001608,31.3126983471785,42.2624120309633,0.0212039930548197,3.57633437499735,0,3.5,0
14,0,0,-16,-2,0,-14,-54,0,30.0665927567458,52.0384473250308,60.8276253029822,0.626355816895197,0.626430679777293,32.6235382294812,42.1674802499534,0.0516458793637905,3.81407483429035,0,4,0
14,0,0,-14,-2,0,-14,-54,0,28.0713376952364,52,60.8276253029822,0.718107800831686,0.717681688434382,33.9083655374124,44.5838692577197,0.0237824388819102,4.08561677997488,0,4,0
14,0,0,-12,-2,0,-14,-54,0,26.0768096208106,52.0384473250308,60.8276253029822,0.831347915225733,0.831228414843136,34.5726798741348,45.8172192777842,0.02813740139013,4.39870535499553,0,4.5,0
